term,coef,tvalue,pvalue
const,-0.0009556349535400905,-1.8724958248384114,0.061138038987142436
MKT_RF,1.0529070191959855,64.32864962058432,0.0
SMB,0.12406110803725334,11.721265382803235,9.917938235480277e-32
HML,0.0732650472547048,4.433287249931143,9.280708423310558e-06
RMW,0.016302925017115506,1.6261007583566485,0.10392822274463541
CMA,-0.0011106291360580833,-0.10221316054834416,0.9185874818609496
mom_w26_s4,-0.06540538971495867,-3.493468660863358,0.00047678894277672357
