term,coef,tvalue,pvalue
const,-0.0008271556555463349,-1.5690446685720512,0.11663753113541334
MKT_RF,1.0554264068752528,58.01564153566079,0.0
SMB,0.12482912095623111,11.252590659459576,2.248879888194648e-29
HML,0.09090441784353175,5.635044421295255,1.7501321897109547e-08
RMW,0.01591339495334795,1.4896070710410612,0.13632758168702286
CMA,-0.001147053359078297,-0.10905872776219608,0.9131559100448274
mom_w4_s1,-0.04326604334930399,-1.8812986174905382,0.059931308988218655
