term,coef,tvalue,pvalue
const,-0.0008771627709942948,-1.685901961261328,0.0918146841333307
MKT_RF,1.055105542342073,59.527974262258255,0.0
SMB,0.12522241113472427,10.841487874653323,2.188819031276463e-27
HML,0.0885712564322864,5.1190085471086055,3.0714604337489153e-07
RMW,0.017438459402461273,1.5871442137136815,0.11247998609642071
CMA,-0.0007380573997655115,-0.0696723691123178,0.9444544345769675
mom_w78_s4,-0.02872995772605423,-2.286902843401016,0.0222014946269041
