term,coef,tvalue,pvalue
const,-0.0009181610506652012,-1.848436408695335,0.06453923577862261
MKT_RF,1.0540367954115923,63.94760407929832,0.0
SMB,0.11984969908011764,11.358119091072917,6.758406993442995e-30
HML,0.07920394009386501,4.788139700248312,1.6833445505452322e-06
RMW,0.013395186179623101,1.3065979184892673,0.191349303941037
CMA,-0.00409579043749967,-0.3964001936400633,0.6918098232568302
mom_w16_s2,-0.07971909136924252,-4.594424233381775,4.339457580570544e-06
