term,coef,tvalue,pvalue
const,-0.0006172522054270083,-1.1906507708670742,0.23379071144790453
MKT_RF,1.0568671939166046,61.1849261737042,0.0
SMB,0.12994245925146114,11.597908492500968,4.222722651562549e-31
HML,0.09626355029096559,5.3719543616382035,7.788782431421283e-08
RMW,0.016525674038163813,1.4942688547509781,0.13510536219690547
CMA,0.0002741153628954317,0.02486033473979958,0.9801663657398985
MOM,0.0015732382195358136,0.22874673410078716,0.8190657690862039
