model,portfolio_type,size_quintile,factor_quintile,n_obs,alpha,t_alpha,p_alpha,r_squared,adj_r_squared,beta_MKT_RF,t_MKT_RF,beta_SMB,t_SMB,beta_HML,t_HML,beta_RMW,t_RMW,beta_CMA,t_CMA,beta_MOM_EQ,t_MOM_EQ
FF5+MOM_EQ,size_inv,2,2,11,0.012989692327589251,0.5275815008311692,0.5977898354895941,0.9208948223427456,0.8022370558568639,1.2383823776795677,7.065150112387623,0.3749344781666767,4.328395943525171,0.3039445756484618,1.030683666322739,-0.3004048972377739,-2.5485650378123634,-0.23347405104397967,-0.5946237910533673,0.2120083962916084,0.8062302560701159
FF5+MOM_EQ,size_inv,2,3,11,0.025965424019484193,1.9988813436798063,0.04562119377152303,0.9603542497238433,0.9008856243096083,1.2536778726389741,14.293385997085542,-0.2154249665249433,-3.0600815448220633,0.5253498406834813,2.5269838699596616,0.15878893439571592,3.3991142718492418,-0.5208024489628091,-2.461580968326351,-0.27570248180220713,-1.1285585265663525
FF5+MOM_EQ,size_inv,2,4,11,0.012829548188791486,0.7244563313711321,0.46878562723522166,0.9151090052912578,0.7877725132281446,1.110992120427339,9.488214142749095,0.24377442009741745,3.7457415874978293,0.7478023617724798,2.8937306981909074,-0.11850784782829012,-1.3511941452377738,-1.7745647995958125,-4.401791541647009,1.4290241665844654,4.336677538343853
FF5+MOM_EQ,size_inv,2,5,11,-0.0016014438131790529,-0.14338701610541496,0.8859845366633204,0.9289305064582705,0.8223262661456762,1.2274887613671834,7.86495296464792,0.39565503387160306,2.0455267571577704,0.2673260931402428,1.0711011138753979,0.03222780042443954,0.3554881668769691,-0.483330153140898,-1.2830548711797276,0.11406659020643684,0.47259952752880585
FF5+MOM_EQ,size_inv,3,1,11,0.014944629472723035,0.7672978115305223,0.44290446931817495,0.9308331876587376,0.827082969146844,1.055342399986036,7.732273823533512,-0.35382880942725214,-7.977442902483059,-0.3734153999041432,-2.4510348907549093,0.06720683179432267,0.5420860873512625,-1.7910311181163305,-4.974885377994901,-0.6205047207050729,-4.210411593908782
FF5+MOM_EQ,size_inv,3,2,11,0.0006831937839258395,0.041664678896701925,0.9667660116541559,0.8966392975274906,0.7415982438187265,0.9693671798782477,7.788304526338183,-0.07006620497433935,-0.6772209970678345,-0.11577162332705104,-0.7172155012463688,0.1850227073570096,1.3614844050658812,0.08097274102964558,0.21777693534150294,0.10514281169297135,0.7931008900755292
FF5+MOM_EQ,size_inv,3,3,11,-0.06975623540408127,-4.92949436537123,8.24427132547514e-07,0.9545782743489037,0.8864456858722594,0.49934118255987836,3.7168176396190016,0.0956301555504121,0.6774544971699646,-1.672995276124652,-8.276399136957341,0.16700348660418546,2.656569765672111,1.7664002977739743,12.928947135851553,-1.2840865549812057,-5.835091710021829
FF5+MOM_EQ,size_inv,3,4,11,0.012304237475281088,2.612831741261497,0.008979549812972266,0.9522368988250257,0.8805922470625642,1.2379236414819326,27.76062694021487,0.1059157822734263,0.8539119857609859,0.2957653200836068,1.653822111560534,0.04446318066894614,0.8491544747030664,-0.48748947194436676,-2.88419493381196,0.28228910184616773,1.6701593182329901
FF5+MOM_EQ,size_inv,3,5,11,-0.001647294284943375,-0.10507839537353399,0.9163136023792635,0.9206476162764913,0.8016190406912282,1.0641877569308014,10.882820647039653,-0.35331215035718644,-3.254882093339055,0.28155419901001677,0.9167338453452201,-0.03569572132819247,-0.39107502877804096,-1.0717543140359131,-2.6913596303769602,-0.16459671587398395,-0.6320249905187132
FF5+MOM_EQ,size_inv,4,1,11,-0.022941233190257468,-0.8161428086605846,0.41441846233677604,0.9017444038096996,0.7543610095242489,0.9264252505965915,5.059351267095753,-0.9928654290259732,-6.918658016323849,-0.9079184275859293,-1.8216850081374814,-0.19837242428266058,-1.8530300144592102,1.0804248205130025,2.036136194869579,-1.2520675777125416,-2.23555806706874
FF5+MOM_EQ,size_inv,4,2,11,-0.029951395454341393,-8.343859646899542,7.190432359331565e-17,0.9942350096536439,0.9855875241341097,0.8268385733800778,19.68294833636548,-0.5052108383337276,-8.572790723000567,-0.5648529829691334,-8.017242106928428,-0.1416388569942188,-6.377626502173779,0.013546071734292675,0.19372341686827782,-0.36145144620991515,-4.7309842812264264
FF5+MOM_EQ,size_inv,4,3,11,-0.00044873807668676,-0.021749681560731874,0.9826476329767247,0.9002253062530863,0.7505632656327157,1.029524873583803,7.928081824033955,-0.642783175726742,-3.5391385472081662,-0.27341539443354385,-0.9060377922532269,0.08642431174241731,0.5396084391724458,-1.0900080497685491,-1.8167359245215344,0.4354248757839418,2.1741393979517687
FF5+MOM_EQ,size_inv,4,4,11,-0.018541610446921285,-0.8698725184349665,0.3843700753260765,0.8822443498247744,0.705610874561936,0.7141243220930982,4.92436713465864,-0.6643466206679344,-5.217640006781725,-0.7051389658487195,-1.6858899916548375,0.09952337454974264,1.1065286035482087,-0.7394398518746534,-1.7065842269447349,-0.750605491370699,-1.853234165657726
FF5+MOM_EQ,size_inv,4,5,11,-0.012347055878585693,-2.211858688604886,0.026976430464405895,0.9743361346225835,0.9358403365564587,1.0064145627877596,15.955967501593417,-0.18309910391581208,-1.2685339738062487,-0.5538293918500414,-3.6708451652988656,-0.1380757489182637,-2.149912796000461,-0.003722360544453185,-0.017024050561934914,-0.5896355890188435,-3.6774211448663015
FF5+MOM_EQ,size_inv,5,1,11,-0.0013744052638566435,-0.12239142380263716,0.9025890302631562,0.8987287813439072,0.746821953359768,0.8589034475768101,6.872923661286896,-0.6769037358873664,-2.238050529987495,-0.6799286708454527,-2.0635899537514226,0.6517932586291573,5.353616951470338,0.9313308316916427,2.5385933130872265,-0.41612195490422793,-0.8074044803080201
FF5+MOM_EQ,size_inv,5,2,11,-0.015583688705277533,-3.3212568868344423,0.0008961301513712002,0.9509466554433987,0.8773666386084968,0.435048700011621,9.197857307467467,-0.9003044830679828,-7.99844967793779,-0.9079105404306694,-7.10237671467063,-0.28781387967812677,-5.260629813129886,0.5784291076876175,6.360644864229065,-1.5189242398059233,-5.641150641686427
FF5+MOM_EQ,size_inv,5,3,11,0.025465283973273363,0.7410601904925662,0.45865694586361494,0.822435419658502,0.5560885491462549,0.8728015953918187,3.0653632506270148,-0.6665958241957305,-5.15758282167815,-0.09771037710922312,-0.2696827170046461,-0.3771018752382389,-1.951076839282742,-2.39286309161752,-4.979711763711858,0.20132810287067798,0.6636536414973372
FF5+MOM_EQ,size_inv,5,4,11,0.005274689452369264,0.38377859998414576,0.7011425504919293,0.8670300691583076,0.6675751728957691,0.6393948530496852,7.389558803328582,-0.9441503722274713,-7.202167156836376,-0.1645526868075048,-0.4456218463707526,-0.06410481649835627,-0.8526719869253511,-0.997127427029286,-2.5103180340318256,-0.25437803672356984,-0.6690505483764532
FF5+MOM_EQ,size_inv,5,5,11,-0.0038399049843243736,-0.7266403583709036,0.46744629819381045,0.9464194146556699,0.8660485366391748,0.7314874005631476,12.703828564009406,-0.34867355100410763,-4.8834376262575345,-0.9623825704396871,-7.524257850920984,0.041737352897096514,0.5891425797224829,-0.3646586108222697,-2.9284060692870724,-0.7703778478636605,-2.60448088558738
FF5+MOM_EQ,size_op,1,1,5,,,,,,,,,,,,,,,,,
FF5+MOM_EQ,size_op,1,2,2,,,,,,,,,,,,,,,,,
FF5+MOM_EQ,size_op,1,3,0,,,,,,,,,,,,,,,,,
FF5+MOM_EQ,size_op,1,4,3,,,,,,,,,,,,,,,,,
FF5+MOM_EQ,size_op,1,5,0,,,,,,,,,,,,,,,,,
FF5+MOM_EQ,size_op,2,1,5,,,,,,,,,,,,,,,,,
FF5+MOM_EQ,size_op,2,2,6,,,,,,,,,,,,,,,,,
FF5+MOM_EQ,size_op,2,3,3,,,,,,,,,,,,,,,,,
FF5+MOM_EQ,size_op,2,4,4,,,,,,,,,,,,,,,,,
