month,lambda_MKT_RF,t_stat_MKT_RF,p_MKT_RF,lambda_SMB,t_stat_SMB,p_SMB,lambda_HML,t_stat_HML,p_HML,lambda_RMW,t_stat_RMW,p_RMW,lambda_CMA,t_stat_CMA,p_CMA,lambda_MOM_EQ,t_stat_MOM_EQ,p_MOM_EQ
2023-08,-2.552946888927549,-0.6248671880481255,0.5348995933164369,1.316161977750184,0.6306517460042014,0.5311403931915931,-1.6768483032823003,-0.6235232647760479,0.5357749413220079,0.4865795308856211,0.6486939519658546,0.5195046494235054,1.3227341153188403,0.6235266924026219,0.5357727078341783,-0.16618283236623166,-0.645480611474761,0.5215670297251085
2023-09,0.2780778989017268,0.10825143034155367,0.9142570726529105,-0.261279207100218,-0.11880618856104021,0.9059352492341012,1.0192297356607036,0.11947667779826499,0.9054069566440988,-0.08638213100865103,-0.3017881807568675,0.7641448947758152,-0.6553395775378288,-0.12194519619249441,0.9034623332112172,1.2333517591854783,0.12611768900552955,0.9001767356096778
2023-10,-5.451636252985801,-2.493459841109585,0.01622814347116403,4.6753519712525655,2.495917373114349,0.016129515134914122,-18.1761769848647,-2.5018534047427097,0.015893522888034663,0.5935000600181213,2.454686965406551,0.01785828866828738,11.45298002554678,2.5026127103973517,0.015863563115165277,-20.83083653956328,-2.501816708685835,0.015894972096958122
2023-11,4.305939964772101,1.6364742917522825,0.10828133000885151,-3.794719240715356,-1.6764635459919885,0.10014967188210615,14.171786765137114,1.6226090614374529,0.111223645106721,-0.5530703891486504,-1.8436240919547167,0.07141606716275976,-8.849728004136937,-1.6102497588111597,0.11390095566175336,16.294675896876605,1.626783545462935,0.11033101327810944
2024-04,0.00811170482842221,0.3439569569273381,0.7323503418890012,-0.00805624763737458,-0.5253114541631767,0.6017358037450947,-0.04715053542772547,-1.353252474552196,0.18218547487381825,-0.016963500986104853,-0.814367096292646,0.41937495857345997,-0.009231395012625841,-0.23307727796205696,0.816672311770126,-0.029605128046951118,-0.6343852882223255,0.5287802357907321
2024-05,0.03813988918563353,2.3325765402553724,0.023910619074806908,-0.01569495925021239,-1.547142734750725,0.12839734788319615,0.04031035852430953,3.4954954108692533,0.001028962317729002,0.016267303267518872,2.849017289251555,0.0064408342133349845,-0.027622984472477845,-1.3437888104781954,0.18533465229749035,-0.02954238537022297,-3.382527423248539,0.001437106255413315
