model,portfolio_type,size_quintile,factor_quintile,n_obs,alpha,t_alpha,p_alpha,r_squared,adj_r_squared,beta_MKT_RF,t_MKT_RF,beta_SMB,t_SMB,beta_HML,t_HML,beta_RMW,t_RMW,beta_CMA,t_CMA,beta_MOM_12M,t_MOM_12M
FF5+MOM_12M,size_bm,1,1,11,-0.006269976932844673,-0.4594417923480835,0.6459169425387962,0.8922948144421127,0.7307370361052816,1.1339843907287954,11.22048406995522,0.36868107076668855,1.6251289287923227,1.2107381623795646,2.175344508425829,0.6157965029504813,4.523502754803834,-1.303730449808826,-4.0244063582567335,1.3984713321204616,1.8299004221347013
FF5+MOM_12M,size_bm,1,2,11,0.06311759398972096,7.777182768506824,7.415743182430915e-15,0.8888959618906621,0.7222399047266552,1.6124673293758693,16.491651210936958,-0.009088679220349755,-0.026215309470467376,1.9037675016164224,8.91009925775097,0.24622140183104937,2.671567941168876,-0.11572413372749256,-0.19543497811453786,1.7644590847417345,6.377166729030453
FF5+MOM_12M,size_bm,1,3,11,0.04005380886755233,3.6049774392575604,0.0003121800465512222,0.9461070517417542,0.8652676293543856,1.457099120654894,15.287148078729581,0.7021425605795948,3.55695094844049,1.256978686413985,4.944722540358668,0.14770692043595,3.0010772168415705,0.5470217361182068,1.8846165825940082,1.2682148348505873,5.073836583324113
FF5+MOM_12M,size_bm,1,4,11,0.01806937551849487,2.1957313519235178,0.028111177737260074,0.9733765056915815,0.9334412642289538,1.3193989497111662,19.95149283907172,1.1475157557305948,9.031555353394207,0.8292340704080361,5.5834230899672495,0.09999684221291302,2.1408768349544447,1.0592681141085947,7.6065676438567325,0.4692402520246137,2.3927633120282548
FF5+MOM_12M,size_bm,1,5,11,0.0018272479081532789,0.2594784282851227,0.7952661239312507,0.9772762629219722,0.9431906573049306,1.1680043894298964,22.70203930072529,0.6124441972299262,12.23598429728523,1.1170632069680824,20.86968559473141,0.3550205727084878,8.039591250631574,0.9058054871231017,9.945964833884615,0.4931698601197536,14.492867318293234
FF5+MOM_12M,size_bm,2,1,11,-0.0721275419768007,-1.5256307474846706,0.1271018501931111,0.6766182131449516,0.19154553286237908,0.5081562016414246,1.5286325667503882,0.9660945835932399,3.6913649672071367,-2.4043138067533563,-3.6467204926024714,-0.22694852399140952,-0.5129721083991245,1.630011544243032,1.4225775499486635,-1.5256752778550005,-3.5813373155337764
FF5+MOM_12M,size_bm,2,2,11,-0.002094914358900541,-0.24710607911849514,0.8048261291437473,0.9826380655391698,0.9565951638479244,1.0886257332463811,17.523431406873534,0.37124908075039176,4.400921142933554,-0.6503373328817531,-4.2372218287965016,-0.10091446252771293,-2.7672258614586367,0.7875737800800848,5.566877422115408,-0.30812477460033927,-2.0188402854443264
FF5+MOM_12M,size_bm,2,3,11,-0.002017604077797157,-0.15562995790616085,0.8763247096635994,0.9480007460584596,0.8700018651461491,1.135798042395134,12.474317314176568,0.3757158356981465,4.674066821344832,-0.11012521406952192,-0.4380336192340055,-0.09046054041407835,-1.3303883362417654,0.004386636857541815,0.01863755605596334,-0.32577453710191917,-1.0237625744055041
FF5+MOM_12M,size_bm,2,4,11,0.010295768557818726,4.137112903026975,3.517030803259282e-05,0.9803926365582838,0.9509815913957095,1.2307608381064665,35.37737057505417,0.21588427045355507,2.1652643331075585,0.6450368159156159,8.294081803641483,-0.032340879262215655,-1.2808763900929445,-0.15975725805072805,-0.8425931490768046,0.08936236421062671,1.0303330454863076
FF5+MOM_12M,size_bm,2,5,11,0.012779395870316776,6.151071869127187,7.696103218135584e-10,0.986652973913486,0.9666324347837152,1.098041484326094,53.985552109443475,-0.18502313513758073,-1.999746160570901,0.9379677070565315,14.669206882537088,0.02948582573100103,1.1241902425522121,-0.8511609663495837,-6.4070223382714815,0.4553556151572884,6.256121277274272
FF5+MOM_12M,size_bm,3,1,11,0.023027348466118404,1.3859986072066932,0.16574732878303855,0.9024275009954796,0.7560687524886991,1.16121692024346,11.005077967177767,0.25056300843292234,0.6825952493441192,-0.5401677887159279,-1.1980362624037613,0.38709602565286255,2.4189069691384537,-0.38045291600947917,-0.5489654942095208,0.32440205881964623,0.9681966608037698
FF5+MOM_12M,size_bm,3,2,11,-0.010098458413180852,-0.745733164684597,0.45582862084247444,0.9294578836610907,0.8236447091527268,0.9883192820961194,9.964925249896233,-0.13511187448425077,-3.533316273211304,-0.32454234579922747,-2.419158819439621,-0.05512843806825812,-0.4183306146384946,0.07887579668387001,0.3295321084196264,-0.1298764131006943,-0.6570896531032491
