model,portfolio_type,size_quintile,factor_quintile,n_obs,alpha,t_alpha,p_alpha,r_squared,adj_r_squared,beta_MKT_RF,t_MKT_RF,beta_SMB,t_SMB,beta_HML,t_HML,beta_RMW,t_RMW,beta_CMA,t_CMA,beta_MOM_8M,t_MOM_8M
FF5+MOM_8M,size_inv,5,2,11,0.0017104731998741803,0.2430492410903293,0.8079672519965804,0.8917435262010428,0.729358815502607,0.5829593587695531,6.02599711197071,-1.069429809904121,-5.3134449774816535,-0.14269040401158728,-0.7810986409234649,-0.27185058999100625,-5.955403119842515,0.448584189377621,1.241914757879678,-0.6432063946889748,-2.7039312621853395
FF5+MOM_8M,size_inv,5,3,11,-0.0050494375199047195,-0.3250053504823317,0.7451770222397034,0.8705466690877608,0.676366672719402,0.5833924369193441,4.315183784972568,-0.7444528105028503,-6.444332638030022,-0.7986955917260914,-2.44756182155895,-0.41382192099291737,-2.544709683057586,-1.3724636107348127,-3.6233800670097938,-1.122767212362678,-1.8755424044767692
FF5+MOM_8M,size_inv,5,4,11,0.020981714320377202,3.789805521514042,0.00015076527524692993,0.8804386579993023,0.7010966449982559,0.7866352870483797,7.482912298486014,-0.9269578651621275,-10.472272177216187,0.23575194843767305,1.9340931231451248,-0.0457238831653926,-0.5727385712139613,-1.4742403579476853,-9.972885846567443,0.44062587010737797,1.7522921154765165
FF5+MOM_8M,size_inv,5,5,11,0.0026633615853158057,0.2783844059311921,0.7807172888469752,0.9371223866908357,0.8428059667270893,0.7848228590405699,8.028126369241063,-0.44251015561685403,-3.7183184302767414,-0.6224567801292651,-5.456846638433206,0.04705275110001961,1.1175496668860025,-0.3498928376997037,-1.455383209296132,-0.4233083707059589,-3.189915590393851
FF5+MOM_8M,size_op,1,1,5,,,,,,,,,,,,,,,,,
FF5+MOM_8M,size_op,1,2,2,,,,,,,,,,,,,,,,,
FF5+MOM_8M,size_op,1,3,0,,,,,,,,,,,,,,,,,
FF5+MOM_8M,size_op,1,4,3,,,,,,,,,,,,,,,,,
FF5+MOM_8M,size_op,1,5,0,,,,,,,,,,,,,,,,,
FF5+MOM_8M,size_op,2,1,5,,,,,,,,,,,,,,,,,
FF5+MOM_8M,size_op,2,2,6,,,,,,,,,,,,,,,,,
FF5+MOM_8M,size_op,2,3,3,,,,,,,,,,,,,,,,,
FF5+MOM_8M,size_op,2,4,4,,,,,,,,,,,,,,,,,
FF5+MOM_8M,size_op,2,5,0,,,,,,,,,,,,,,,,,
FF5+MOM_8M,size_op,3,1,5,,,,,,,,,,,,,,,,,
FF5+MOM_8M,size_op,3,2,10,-0.008079580635534447,-0.2082714387781214,0.8350170312089001,0.7033277762115595,0.10998332863467852,0.7013522579379996,2.3411969000416533,0.47415809509646384,0.9905426617608816,-0.8781093180405317,-1.8234136446779825,0.17932469106924065,0.8657707266633552,2.0375063923419807,1.4194724040270792,-1.704840497143565,-2.404589296437444
FF5+MOM_8M,size_op,3,3,11,0.025419643916682066,1.1412152533232989,0.2537803583265871,0.7909451677646244,0.47736291941156106,1.5955171050651544,7.295519315068608,-0.23351393603821224,-1.157979030074305,0.13935874228989498,0.3238896993469402,-0.12633448897480365,-0.4680190593127963,-1.120357128166898,-1.4282837333533558,-0.5447914434253704,-0.55823207363095
FF5+MOM_8M,size_op,3,4,8,0.03355712588608449,1.4278624890519365,0.15333144225877174,0.9051909333763598,0.33633653363451865,1.1968112362223668,7.1125624988898,0.040556064944728465,0.28819775589477886,0.9973683114849177,2.6305009076580346,0.008396861050368076,0.05627548253336228,-3.166326910798401,-3.7508975998554344,1.9783470876744402,4.186134814982793
FF5+MOM_8M,size_op,3,5,3,,,,,,,,,,,,,,,,,
FF5+MOM_8M,size_op,4,1,4,,,,,,,,,,,,,,,,,
FF5+MOM_8M,size_op,4,2,3,,,,,,,,,,,,,,,,,
FF5+MOM_8M,size_op,4,3,10,-0.13396835635793086,-11.674002437516059,1.7308419784176626e-31,0.9370957901064753,0.8112873703194258,-0.28344154414904754,-2.736372533362807,-1.6827411447083456,-24.49463548425298,-1.814397464260409,-8.057905991252639,-0.208550927407607,-1.6714870826469967,1.2281900866465463,5.330972467617731,-2.0186251032494615,-5.084440120301119
FF5+MOM_8M,size_op,4,4,7,,,,,,,,,,,,,,,,,
FF5+MOM_8M,size_op,4,5,7,,,,,,,,,,,,,,,,,
FF5+MOM_8M,size_op,5,1,4,,,,,,,,,,,,,,,,,
FF5+MOM_8M,size_op,5,2,3,,,,,,,,,,,,,,,,,
FF5+MOM_8M,size_op,5,3,0,,,,,,,,,,,,,,,,,
FF5+MOM_8M,size_op,5,4,0,,,,,,,,,,,,,,,,,
FF5+MOM_8M,size_op,5,5,9,-0.06497130461695277,-3.829537131637099,0.00012838451123936524,0.8955253263208937,0.5821013052835746,0.5984794884261994,3.8857437163210715,0.2529808959297369,2.6427043484398527,-1.962011983021269,-4.600919303919376,-0.11469558449619628,-0.9312483334370243,8.967090405221455,3.7023148696310693,-1.7190697960102699,-3.157960897087472
