model,portfolio_type,size_quintile,factor_quintile,n_obs,alpha,t_alpha,p_alpha,r_squared,adj_r_squared,beta_MKT_RF,t_MKT_RF,beta_SMB,t_SMB,beta_HML,t_HML,beta_RMW,t_RMW,beta_CMA,t_CMA,beta_MOM_4M,t_MOM_4M
FF5+MOM_4M,size_bm,5,4,11,0.017576917524679932,0.5547679396964734,0.5790533988826401,0.645179650162943,0.11294912540735746,0.5495922712694286,2.0418672557883997,-0.1879923956178744,-0.48697987969516027,1.1970989851658773,2.481357146089499,-0.18636566550629605,-1.6686146005629368,-2.362523114204334,-4.498482663022341,1.214316943798115,2.2885308938750653
FF5+MOM_4M,size_bm,5,5,11,-0.009305491625481815,-0.6617008493779495,0.5081629602645508,0.791937754039409,0.47984438509852256,0.5631545536331826,5.42646111390794,-0.7601026478604387,-2.6485284456945606,-0.1821869643165519,-0.7099612918978235,-0.07783515223846121,-1.2985023137117673,-0.13058637751127322,-0.40611557919389724,-0.932256064991535,-2.365788401124625
FF5+MOM_4M,size_inv,1,1,11,-0.005063521411937798,-0.19911124572908562,0.8421757245383831,0.8269273856025812,0.5673184640064529,1.145429608901413,6.543998663620938,0.8933344361295601,10.976938261243896,0.7321566075423154,3.779071216226198,0.29216034922846756,1.7325513819297484,1.6968120545899288,3.451662748526857,0.2743126496041457,1.8613138787411911
FF5+MOM_4M,size_inv,1,2,11,0.023449697908724306,6.055201305957592,1.402421725976739e-09,0.9801474392552417,0.9503685981381043,1.30174077611074,34.394873995889235,1.045496411188279,8.946781761954075,0.8961513356961849,7.7396953976728975,0.2558393290205857,10.343704414308185,0.9701526824661713,5.951714377586023,0.5693446586524811,3.0116645679938037
FF5+MOM_4M,size_inv,1,3,11,0.010167728148194898,6.529384857420794,6.604035790653554e-11,0.9950140741659916,0.9875351854149791,1.2325653228139275,84.70420016427418,1.021837289663856,20.27160457333465,0.67560745407631,14.306724605823247,0.08050987778143029,3.600654568003403,1.3845650249935,20.436777163229873,0.25221990704590613,4.34212448973249
FF5+MOM_4M,size_inv,1,4,11,0.01786117645184004,1.106248349858968,0.2686190407724307,0.9673985410693811,0.9184963526734526,1.2817644367491217,11.221361937482364,1.2988319573757554,14.207335042899077,0.9130284051204451,5.53650044196021,-0.1271625937619094,-1.5389656721253913,-0.01531986606512703,-0.0610108255074382,0.9765167390182572,8.365938705805535
FF5+MOM_4M,size_inv,1,5,11,-0.007161147694628608,-0.741309456945576,0.4585058289814494,0.9623341987269979,0.9058354968174946,1.100357188517425,11.203359541095553,0.6134541352872982,4.388440219605468,0.19916513907924505,1.2399834938651781,0.28385187398970674,6.794221960237456,0.530497376943154,3.1279351259871535,0.07232693961798231,0.39404193862564485
FF5+MOM_4M,size_inv,2,1,11,0.01245162286965618,2.0201812936308263,0.04336458590605954,0.9779969975715385,0.9449924939288461,1.0939456667294463,23.390813807526115,0.45868462578607727,7.267919890769839,0.31887584372454036,3.9298469162195944,-0.21056230082777178,-3.3121924799550073,0.4445204074108349,2.586419957138524,0.06849931563704736,1.010902468649977
FF5+MOM_4M,size_inv,2,2,11,0.01237604232432538,0.5776170660285379,0.5635226823594568,0.9232817632509753,0.8082044081274383,1.217373733649954,8.724514801697303,0.42506974789676377,5.030687345115447,0.2724302343137858,1.3915335537341176,-0.3144327307135835,-2.5621298382918853,-0.23285473455568373,-0.6296097514494011,0.21811205369244224,2.002539790738643
FF5+MOM_4M,size_inv,2,3,11,0.03081667056638901,2.784012123136001,0.005369102732260455,0.9581539631661921,0.8953849079154801,1.3014716713957744,20.501071249607453,-0.24528488871441811,-2.640408380261266,0.6909672708915604,5.654544273941036,0.1674348367831014,3.420322781660793,-0.6173412470057629,-3.320891035443269,-0.05682193031577565,-0.40714874442102256
FF5+MOM_4M,size_inv,2,4,11,-0.005403671856863461,-0.47245875780694446,0.6365993728412,0.9017952366810568,0.754488091702642,0.8981793556284635,7.607319775488344,0.45880440327862004,3.8496968409969163,0.10190741742183623,0.5333382936028951,-0.17968562259136092,-1.709426821077396,-1.437434030876302,-3.7890976247426904,0.6813032254966717,3.316194272148817
FF5+MOM_4M,size_inv,2,5,11,0.002656393887626292,0.2525887022966333,0.8005860612477482,0.9397608569345915,0.8494021423364788,1.2393601600831616,9.069290704134069,0.4626290797181171,2.35780152338232,0.3914493525379821,1.5642794799833106,0.013817994374583809,0.21758552554228813,-0.5913609205674029,-1.88142000148008,0.37409362834365223,1.2964115961676468
FF5+MOM_4M,size_inv,3,1,11,0.022971223800640858,1.1381236340795509,0.2550688606144067,0.9282419481160935,0.8206048702902338,1.1483018601284325,7.693926376596968,-0.44624403027120413,-6.705756886112097,-0.08959232425863661,-0.5721205784640596,0.09351206484549598,0.8157466245011851,-1.9400035480883568,-6.0929279712325854,-0.28970809707735523,-2.6886716008776337
FF5+MOM_4M,size_inv,3,2,11,0.0012181232362952332,0.0758336031052086,0.9395514816755984,0.8990493182822872,0.747623295705718,0.9631874461870275,7.201448778147763,-0.037885286099843596,-0.3814219654691892,-0.10559385220343348,-0.6929596931242853,0.17607877196074934,1.383350759568321,0.06145736721042061,0.18702326502533698,0.15513465554605177,1.1914747216399426
FF5+MOM_4M,size_inv,3,3,11,-0.05829019767562832,-5.7679226169201785,8.025463864203231e-09,0.9804990479298838,0.9512476198247096,0.6657285932227684,8.88021311453729,-0.14046655533387425,-2.7625291717310945,-1.2438326635306094,-12.741951390440642,0.233619833526548,4.369401366397758,1.5796184849856902,10.258190574466141,-0.8874064611377839,-13.744194388020622
FF5+MOM_4M,size_inv,3,4,11,0.004978149546828077,0.8792813249653229,0.37924875900611754,0.9504849366588883,0.8762123416472208,1.1770726662203925,26.653693534213755,0.11592294433962941,1.1869097670130118,0.053654797402655,0.46268443330268383,0.041195699750369574,0.7969492624182151,-0.33292842823083013,-2.6252263296603853,-0.07382637469815212,-0.8056453620750045
FF5+MOM_4M,size_inv,3,5,11,0.0024992631316018508,0.23255200167603735,0.816109302538115,0.9197709583241811,0.7994273958104527,1.0990366187234295,18.174342717307535,-0.36023801592299787,-5.601654782377268,0.41887604350069885,2.653607716135522,-0.03349427536713482,-0.34758574596352343,-1.1589201608343984,-3.9793167203802233,0.03604449257989073,0.4818757728816245
FF5+MOM_4M,size_inv,4,1,11,-0.008485247397922927,-0.4675554932632317,0.6401024989176609,0.9005269961596568,0.751317490399142,1.1052105817781008,10.39225119515067,-1.1945149178338312,-15.343462150150222,-0.3887259925569821,-1.7018387867736988,-0.14117300436407298,-1.0523307357767502,0.8209279840072886,1.8670969052444815,-0.6819628226384865,-3.972787740600935
FF5+MOM_4M,size_inv,4,2,11,-0.023529535230999134,-4.807471713782531,1.5285103754748284e-06,0.990392368431594,0.9759809210789849,0.8898092522132084,18.83646575473062,-0.5438191764470619,-6.411495108170492,-0.34582554555939093,-3.8163737052154065,-0.13045017394741432,-6.279552294227029,-0.11447738269969943,-1.0968933513210037,-0.07103752791075812,-0.623615687411179
FF5+MOM_4M,size_inv,4,3,11,-0.0010838297512559944,-0.06531136130347644,0.9479260966472195,0.9133077499029758,0.7832693747574395,0.9895352397896043,9.143743411263662,-0.5343639094293162,-4.545302016483811,-0.3189143566727951,-1.7788316695791502,0.05613353762917918,0.3918830222277592,-1.1035033695349554,-2.531165651912204,0.4829482364149474,3.0035619636339184
FF5+MOM_4M,size_inv,4,4,11,-0.009390066789125455,-0.6552989693181774,0.5122752842752695,0.8788440689099576,0.697110172274894,0.8237560817868461,10.665595725219998,-0.7810031519165183,-9.719350042298531,-0.3789645698398849,-1.7805516047317769,0.13266506779484977,1.1939128516592104,-0.9064682694339917,-2.611896504401228,-0.3816754274992311,-3.139097027062479
FF5+MOM_4M,size_inv,4,5,11,-0.009393104453706759,-3.787140383981868,0.00015239101002443485,0.9901705296744169,0.9754263241860421,1.0711437533566326,43.335547581636085,-0.311660616195072,-3.7050439116373894,-0.4278289110395582,-5.767613896695648,-0.1020146964875843,-2.76780015499219,-0.03490417685975589,-0.2809492856788386,-0.5368139099700227,-4.9785422073617704
FF5+MOM_4M,size_inv,5,1,11,-0.004498952198371195,-0.5662330696232889,0.5712353522522706,0.9261469175498425,0.8153672938746062,0.8782720214914589,11.856696478091083,-0.8130490716698284,-2.9236179897902885,-0.7511881726318318,-3.5055767447010706,0.689575772639816,9.415303895454935,1.0323618369511367,3.05744568097932,-0.670351323467482,-1.604453177107124
FF5+MOM_4M,size_inv,5,2,11,0.0005779438973605393,0.1358935715146358,0.8919054175204896,0.9629455691822928,0.907363922955732,0.6449917136907787,7.9766011743772305,-1.1569233068707938,-23.17485712642715,-0.3203540275553961,-4.15623550582912,-0.2151670305466014,-5.969971747416065,0.2961105156806643,3.497363069634939,-0.9042783303433783,-8.390370266267352
FF5+MOM_4M,size_inv,5,3,11,0.02658469622902801,0.8001933079154309,0.42359880648682346,0.8282185926420428,0.5705464816051069,0.8614490988140808,3.2798241297060193,-0.6041462593982738,-3.823176729132677,-0.0752968356906458,-0.2315736985295267,-0.39445299579056287,-2.069334346100524,-2.432478032252807,-4.688399786894691,0.3023760192767994,1.5032938670181644
FF5+MOM_4M,size_inv,5,4,11,0.011226203652709465,1.6175427108247915,0.1057611839886415,0.8639228024841433,0.6598070062103583,0.6909449217688395,13.720274830914207,-0.9588368846860407,-14.189407564931589,0.033625611741213646,0.20061916571270239,-0.05962097499207341,-0.7187544387888096,-1.1210489916691957,-4.347201671597799,0.030141087071584083,0.24883154494995546
FF5+MOM_4M,size_inv,5,5,11,0.005281877400697042,0.5758117487170663,0.5647424314511549,0.9444584418499745,0.8611461046249362,0.8426390641712252,7.951127551754489,-0.470764228839154,-9.164343054664453,-0.6359440311348132,-8.875297218595163,0.07639327096094997,1.383181580028275,-0.5296901323659888,-5.010945065257147,-0.406885048042381,-2.8004076202898944
FF5+MOM_4M,size_op,1,1,5,,,,,,,,,,,,,,,,,
FF5+MOM_4M,size_op,1,2,2,,,,,,,,,,,,,,,,,
FF5+MOM_4M,size_op,1,3,0,,,,,,,,,,,,,,,,,
FF5+MOM_4M,size_op,1,4,3,,,,,,,,,,,,,,,,,
FF5+MOM_4M,size_op,1,5,0,,,,,,,,,,,,,,,,,
FF5+MOM_4M,size_op,2,1,5,,,,,,,,,,,,,,,,,
FF5+MOM_4M,size_op,2,2,6,,,,,,,,,,,,,,,,,
FF5+MOM_4M,size_op,2,3,3,,,,,,,,,,,,,,,,,
FF5+MOM_4M,size_op,2,4,4,,,,,,,,,,,,,,,,,
FF5+MOM_4M,size_op,2,5,0,,,,,,,,,,,,,,,,,
FF5+MOM_4M,size_op,3,1,5,,,,,,,,,,,,,,,,,
FF5+MOM_4M,size_op,3,2,10,0.04554977886887269,1.3981516950146378,0.16206751891734328,0.6314646118211618,-0.10560616453651472,1.1606887678448605,3.203772086226686,0.7043087069713301,1.1227173384721334,0.3318400269925704,0.4416776078453432,0.17574590699649023,0.9751434888788956,0.3295052936590388,0.3485214358261605,0.5744268622573181,0.6068609135892107
FF5+MOM_4M,size_op,3,3,11,0.014744209251889696,0.6226649273688282,0.5335047349641591,0.849574689693909,0.6239367242347726,1.5989801970721407,5.547494602995819,-0.39232959231909015,-1.6384919496424042,-0.3098895549273425,-1.7076179194027135,-0.05532009481732279,-0.26937515384862964,-1.0200145380077807,-2.317164946701026,-1.3096327819756612,-2.9501138565553076
FF5+MOM_4M,size_op,3,4,8,-0.10212551394033671,-17.955387974627225,4.3552776569640774e-72,0.9704511694190647,0.7931581859334531,0.47307886039817704,9.836427921192469,0.9911169991595594,19.860005360053247,-1.8160643235518301,-14.607986870991363,0.6090235225775087,14.005892178351775,1.684061127731587,9.426992167884798,-2.155716251115863,-8.136244029010141
FF5+MOM_4M,size_op,3,5,3,,,,,,,,,,,,,,,,,
FF5+MOM_4M,size_op,4,1,4,,,,,,,,,,,,,,,,,
FF5+MOM_4M,size_op,4,2,3,,,,,,,,,,,,,,,,,
FF5+MOM_4M,size_op,4,3,10,-0.10713820472658109,-7.0599299074069455,1.6658661201883264e-12,0.8905910976757159,0.6717732930271476,0.05303893936144055,0.39326943881357695,-1.615936765315439,-4.492376992888287,-1.535010504962417,-5.001645878265735,-0.06614859093243902,-0.6932468621035658,0.1574855806901021,0.37112916348107794,-1.1539079205405272,-2.296956261172073
FF5+MOM_4M,size_op,4,4,7,,,,,,,,,,,,,,,,,
FF5+MOM_4M,size_op,4,5,7,,,,,,,,,,,,,,,,,
FF5+MOM_4M,size_op,5,1,4,,,,,,,,,,,,,,,,,
FF5+MOM_4M,size_op,5,2,3,,,,,,,,,,,,,,,,,
FF5+MOM_4M,size_op,5,3,0,,,,,,,,,,,,,,,,,
FF5+MOM_4M,size_op,5,4,0,,,,,,,,,,,,,,,,,
FF5+MOM_4M,size_op,5,5,9,-0.03472301093843207,-4.049019952755302,5.1432560240812236e-05,0.8528359597155946,0.41134383886237824,0.7724970095765642,9.894302382741861,0.22348216909458882,1.087320574766318,-0.9170094091764279,-2.8897223249122295,0.1613722152950122,1.6529612162981493,3.1969306826510864,2.9108409114362734,-0.08586516268823825,-0.1648907922711826
